"","studentDist","studentTime","leader","ClustAlg","Catchment"
"626",403,9.4,FALSE,"kNN",6
"627",397,9.27,FALSE,"kNN",6
"628",397,9.25,FALSE,"kNN",6
"629",583,12.4,TRUE,"kNN",6
"630",351,7.5,FALSE,"kNN",6
"631",1467,29.22,TRUE,"kMeans",6
"632",1034,21.15,FALSE,"kMeans",6
"633",941,19.4,FALSE,"kMeans",6
"634",351,7.5,FALSE,"kMeans",6
"635",3647,73.68,TRUE,"kMeans",6
"636",1619,32.42,FALSE,"kMeans",6
"637",1386,27.95,FALSE,"kMeans",6
"638",1109,22.65,FALSE,"kMeans",6
"639",722,15,FALSE,"kMeans",6
"640",692,14.37,FALSE,"kMeans",6
"641",1057,23.22,TRUE,"kMeans",6
"642",398,9.27,FALSE,"kMeans",6
"643",398,9.25,FALSE,"kMeans",6
"644",392,9.12,FALSE,"kMeans",6
"645",340,7.9,FALSE,"kMeans",6
"646",5895,125.28,TRUE,"kMeans",6
"647",3902,79.77,FALSE,"kMeans",6
"648",3490,70.8,FALSE,"kMeans",6
"649",3273,66.02,FALSE,"kMeans",6
"650",2393,46.57,FALSE,"kMeans",6
"651",1485,28.5,FALSE,"kMeans",6
"652",1114,24.33,TRUE,"kMeans",6
"653",538,11.82,FALSE,"kMeans",6
"654",500,10.93,FALSE,"kMeans",6
"655",488,10.65,FALSE,"kMeans",6
"656",475,10.35,FALSE,"kMeans",6
"657",459,9.97,FALSE,"kMeans",6
"658",455,9.88,FALSE,"kMeans",6
"659",401,8.6,FALSE,"kMeans",6
"660",386,8.28,FALSE,"kMeans",6
"661",1993,41.4,TRUE,"Hier",6
"662",398,9.27,FALSE,"Hier",6
"663",398,9.25,FALSE,"Hier",6
"664",392,9.12,FALSE,"Hier",6
"665",340,7.9,FALSE,"Hier",6
"666",4131,82.27,TRUE,"Hier",6
"667",2103,43.35,FALSE,"Hier",6
"668",2023,41.6,FALSE,"Hier",6
"669",1619,32.42,FALSE,"Hier",6
"670",1386,27.95,FALSE,"Hier",6
"671",1109,22.65,FALSE,"Hier",6
"672",722,15,FALSE,"Hier",6
"673",692,14.37,FALSE,"Hier",6
"674",4887,102.4,TRUE,"Hier",6
"675",3186,64.02,FALSE,"Hier",6
"676",2848,56.92,FALSE,"Hier",6
"677",5435,115.18,TRUE,"Hier",6
"678",3358,67.87,FALSE,"Hier",6
"679",2393,46.57,FALSE,"Hier",6
"680",1485,28.5,FALSE,"Hier",6
"681",1140,25,TRUE,"Hier",6
"682",908,20.1,FALSE,"Hier",6
"683",538,11.82,FALSE,"Hier",6
"684",500,10.93,FALSE,"Hier",6
"685",488,10.65,FALSE,"Hier",6
"686",475,10.35,FALSE,"Hier",6
"687",459,9.97,FALSE,"Hier",6
"688",455,9.88,FALSE,"Hier",6
"689",401,8.6,FALSE,"Hier",6
"690",386,8.28,FALSE,"Hier",6
"691",4801,98.5,TRUE,"Fuzzy",6
"692",4368,90.43,FALSE,"Fuzzy",6
"693",4275,88.68,FALSE,"Fuzzy",6
"694",2840,57.05,FALSE,"Fuzzy",6
"695",4592,95.52,TRUE,"Fuzzy",6
"696",3564,72.65,FALSE,"Fuzzy",6
"697",3358,67.87,FALSE,"Fuzzy",6
"698",2393,46.57,FALSE,"Fuzzy",6
"699",1485,28.5,FALSE,"Fuzzy",6
"700",978,21.52,TRUE,"Fuzzy",6
"701",972,21.38,FALSE,"Fuzzy",6
"702",956,21,FALSE,"Fuzzy",6
"703",952,20.92,FALSE,"Fuzzy",6
"704",898,19.63,FALSE,"Fuzzy",6
"705",883,19.32,FALSE,"Fuzzy",6
"706",775,16.95,FALSE,"Fuzzy",6
"707",762,16.67,FALSE,"Fuzzy",6
"708",723,15.78,FALSE,"Fuzzy",6
"709",351,7.5,FALSE,"Fuzzy",6
"710",726,16.2,TRUE,"Fuzzy",6
"711",457,10.62,FALSE,"Fuzzy",6
"712",403,9.4,FALSE,"Fuzzy",6
"713",397,9.27,FALSE,"Fuzzy",6
"714",397,9.25,FALSE,"Fuzzy",6
"715",2488,52.48,TRUE,"Fuzzy",6
"716",1619,32.42,FALSE,"Fuzzy",6
"717",1386,27.95,FALSE,"Fuzzy",6
"718",1109,22.65,FALSE,"Fuzzy",6
"719",722,15,FALSE,"Fuzzy",6
"720",692,14.37,FALSE,"Fuzzy",6
"721",1875,41.3,TRUE,"kNN",7
"722",1474,32.4,FALSE,"kNN",7
"723",1312,28.58,FALSE,"kNN",7
"724",1118,24.7,FALSE,"kNN",7
"725",829,18.12,FALSE,"kNN",7
"726",569,12.52,FALSE,"kNN",7
"727",960,21.07,TRUE,"kNN",7
"728",717,15.18,FALSE,"kNN",7
"729",694,14.77,FALSE,"kNN",7
"730",651,14.93,TRUE,"kNN",7
"731",471,10.98,FALSE,"kNN",7
"732",344,7.7,FALSE,"kNN",7
"733",836,17.85,TRUE,"kNN",7
"734",805,17.05,FALSE,"kNN",7
"735",792,16.72,FALSE,"kNN",7
"736",995,20.68,TRUE,"kNN",7
"737",986,20.47,FALSE,"kNN",7
"738",911,18.97,FALSE,"kNN",7
"739",978,20.07,TRUE,"kNN",7
"740",905,18.58,FALSE,"kNN",7
"741",689,13.92,FALSE,"kNN",7
"742",1077,22.1,TRUE,"kNN",7
"743",952,19.38,FALSE,"kNN",7
"744",772,15.35,FALSE,"kNN",7
"745",716,14.38,FALSE,"kNN",7
"746",1202,25.13,TRUE,"kNN",7
"747",1037,21.07,FALSE,"kNN",7
"748",1441,29.83,TRUE,"kNN",7
"749",1025,21.58,FALSE,"kNN",7
"750",887,18.97,FALSE,"kNN",7
"751",2146,46.08,TRUE,"kMeans",7
"752",991,20.47,FALSE,"kMeans",7
"753",931,18.97,FALSE,"kMeans",7
"754",1537,33.95,TRUE,"kMeans",7
"755",805,17.05,FALSE,"kMeans",7
"756",792,16.72,FALSE,"kMeans",7
"757",1421,30.62,TRUE,"kMeans",7
"758",829,18.12,FALSE,"kMeans",7
"759",569,12.52,FALSE,"kMeans",7
"760",2102,45.8,TRUE,"kMeans",7
"761",1509,32.72,FALSE,"kMeans",7
"762",1282,28.25,FALSE,"kMeans",7
"763",1102,24.43,FALSE,"kMeans",7
"764",944,21.07,FALSE,"kMeans",7
"765",1017,21.48,TRUE,"kMeans",7
"766",482,10.72,FALSE,"kMeans",7
"767",322,7.43,FALSE,"kMeans",7
"768",1411,29.55,TRUE,"kMeans",7
"769",910,19.02,FALSE,"kMeans",7
"770",717,15.18,FALSE,"kMeans",7
"771",694,14.77,FALSE,"kMeans",7
"772",1290,26.8,TRUE,"kMeans",7
"773",1060,21.52,FALSE,"kMeans",7
"774",1412,29.58,TRUE,"kMeans",7
"775",986,20.47,FALSE,"kMeans",7
"776",911,18.97,FALSE,"kMeans",7
"777",1230,25.27,TRUE,"kMeans",7
"778",772,15.35,FALSE,"kMeans",7
"779",716,14.38,FALSE,"kMeans",7
"780",689,13.92,FALSE,"kMeans",7
"781",1701,37.67,TRUE,"Hier",7
"782",1300,28.77,FALSE,"Hier",7
"783",1138,24.95,FALSE,"Hier",7
"784",944,21.07,FALSE,"Hier",7
"785",1435,31.15,TRUE,"Hier",7
"786",1025,21.58,FALSE,"Hier",7
"787",887,18.97,FALSE,"Hier",7
"788",1216,27.08,TRUE,"Hier",7
"789",569,12.52,FALSE,"Hier",7
"790",1185,25.4,TRUE,"Hier",7
"791",733,15.6,FALSE,"Hier",7
"792",717,15.18,FALSE,"Hier",7
"793",1017,21.48,TRUE,"Hier",7
"794",482,10.72,FALSE,"Hier",7
"795",322,7.43,FALSE,"Hier",7
"796",1435,30.6,TRUE,"Hier",7
"797",1080,22.77,FALSE,"Hier",7
"798",1067,22.43,FALSE,"Hier",7
"799",986,20.47,FALSE,"Hier",7
"800",911,18.97,FALSE,"Hier",7
"801",1290,26.8,TRUE,"Hier",7
"802",1060,21.52,FALSE,"Hier",7
"803",1224,25.33,TRUE,"Hier",7
"804",1012,20.88,FALSE,"Hier",7
"805",952,19.38,FALSE,"Hier",7
"806",772,15.35,FALSE,"Hier",7
"807",716,14.38,FALSE,"Hier",7
"808",689,13.92,FALSE,"Hier",7
"809",1796,37.63,TRUE,"Hier",7
"810",750,16.32,FALSE,"Hier",7
"811",1004,22.12,TRUE,"Fuzzy",7
"812",829,18.12,FALSE,"Fuzzy",7
"813",569,12.52,FALSE,"Fuzzy",7
"814",1934,42.28,TRUE,"Fuzzy",7
"815",1513,33.02,FALSE,"Fuzzy",7
"816",1367,29.65,FALSE,"Fuzzy",7
"817",1205,25.83,FALSE,"Fuzzy",7
"818",1005,21.37,FALSE,"Fuzzy",7
"819",651,14.93,TRUE,"Fuzzy",7
"820",471,10.98,FALSE,"Fuzzy",7
"821",344,7.7,FALSE,"Fuzzy",7
"822",836,17.85,TRUE,"Fuzzy",7
"823",805,17.05,FALSE,"Fuzzy",7
"824",792,16.72,FALSE,"Fuzzy",7
"825",995,20.68,TRUE,"Fuzzy",7
"826",986,20.47,FALSE,"Fuzzy",7
"827",911,18.97,FALSE,"Fuzzy",7
"828",844,17.1,TRUE,"Fuzzy",7
"829",689,13.92,FALSE,"Fuzzy",7
"830",828,16.67,TRUE,"Fuzzy",7
"831",772,15.35,FALSE,"Fuzzy",7
"832",716,14.38,FALSE,"Fuzzy",7
"833",1308,27.4,TRUE,"Fuzzy",7
"834",1143,23.33,FALSE,"Fuzzy",7
"835",981,20.1,FALSE,"Fuzzy",7
"836",905,18.6,FALSE,"Fuzzy",7
"837",1223,24.78,TRUE,"Fuzzy",7
"838",910,19.02,FALSE,"Fuzzy",7
"839",717,15.18,FALSE,"Fuzzy",7
"840",694,14.77,FALSE,"Fuzzy",7
"841",350,7.6,TRUE,"kNN",8
"842",206,4.3,FALSE,"kNN",8
"843",1002,22.23,TRUE,"kNN",8
"844",933,20.83,FALSE,"kNN",8
"845",850,18.78,FALSE,"kNN",8
"846",493,10.88,FALSE,"kNN",8
"847",1387,29.9,TRUE,"kNN",8
"848",1182,25.38,FALSE,"kNN",8
"849",946,20.63,FALSE,"kNN",8
"850",613,13.35,FALSE,"kNN",8
"851",959,20.83,TRUE,"kNN",8
"852",794,16.85,FALSE,"kNN",8
"853",782,16.62,FALSE,"kNN",8
"854",772,16.42,FALSE,"kNN",8
"855",713,15.22,FALSE,"kNN",8
"856",681,14.48,FALSE,"kNN",8
"857",489,9.95,FALSE,"kNN",8
"858",377,7.78,FALSE,"kNN",8
"859",296,6.17,FALSE,"kNN",8
"860",737,15.25,TRUE,"kNN",8
"861",718,14.83,FALSE,"kNN",8
"862",629,13.17,FALSE,"kNN",8
"863",627,13.13,FALSE,"kNN",8
"864",1202,25.57,TRUE,"kNN",8
"865",1101,23.27,FALSE,"kNN",8
"866",1015,21.53,FALSE,"kNN",8
"867",881,18.7,FALSE,"kNN",8
"868",791,16.63,FALSE,"kNN",8
"869",883,19,TRUE,"kNN",8
"870",715,14.92,TRUE,"kNN",8
"871",857,19.13,TRUE,"kMeans",8
"872",566,12.25,FALSE,"kMeans",8
"873",432,9.22,FALSE,"kMeans",8
"874",508,11.12,TRUE,"kMeans",8
"875",439,9.72,FALSE,"kMeans",8
"876",356,7.67,FALSE,"kMeans",8
"877",206,4.3,FALSE,"kMeans",8
"878",1064,22.52,TRUE,"kMeans",8
"879",630,13.2,FALSE,"kMeans",8
"880",629,13.17,FALSE,"kMeans",8
"881",696,15.33,TRUE,"kMeans",8
"882",518,10.88,FALSE,"kMeans",8
"883",429,8.72,FALSE,"kMeans",8
"884",729,15.22,TRUE,"kMeans",8
"885",710,14.8,FALSE,"kMeans",8
"886",1312,28.23,TRUE,"kMeans",8
"887",597,12.88,FALSE,"kMeans",8
"888",544,11.68,FALSE,"kMeans",8
"889",536,11.48,FALSE,"kMeans",8
"890",527,11.25,FALSE,"kMeans",8
"891",1798,39.1,TRUE,"kMeans",8
"892",1101,23.27,FALSE,"kMeans",8
"893",1015,21.53,FALSE,"kMeans",8
"894",881,18.7,FALSE,"kMeans",8
"895",791,16.63,FALSE,"kMeans",8
"896",1363,29.42,TRUE,"kMeans",8
"897",1182,25.4,FALSE,"kMeans",8
"898",946,20.65,FALSE,"kMeans",8
"899",613,13.37,FALSE,"kMeans",8
"900",493,10.88,FALSE,"kMeans",8
"901",1053,23.53,TRUE,"Hier",8
"902",628,13.62,FALSE,"Hier",8
"903",597,12.88,FALSE,"Hier",8
"904",544,11.68,FALSE,"Hier",8
"905",536,11.48,FALSE,"Hier",8
"906",527,11.25,FALSE,"Hier",8
"907",346,7.7,TRUE,"Hier",8
"908",277,6.3,FALSE,"Hier",8
"909",194,4.25,FALSE,"Hier",8
"910",739,15.4,TRUE,"Hier",8
"911",534,10.88,FALSE,"Hier",8
"912",1167,25.58,TRUE,"Hier",8
"913",435,9.17,FALSE,"Hier",8
"914",206,4.3,FALSE,"Hier",8
"915",1536,32.9,TRUE,"Hier",8
"916",613,13.37,FALSE,"Hier",8
"917",493,10.88,FALSE,"Hier",8
"918",943,20,TRUE,"Hier",8
"919",484,9.95,FALSE,"Hier",8
"920",377,7.78,FALSE,"Hier",8
"921",296,6.17,FALSE,"Hier",8
"922",1798,39.1,TRUE,"Hier",8
"923",1101,23.27,FALSE,"Hier",8
"924",1015,21.53,FALSE,"Hier",8
"925",881,18.7,FALSE,"Hier",8
"926",791,16.63,FALSE,"Hier",8
"927",1116,23.73,TRUE,"Hier",8
"928",777,16.5,FALSE,"Hier",8
"929",776,16.47,FALSE,"Hier",8
"930",710,14.8,FALSE,"Hier",8
"931",843,18.77,TRUE,"Fuzzy",8
"932",518,10.87,FALSE,"Fuzzy",8
"933",429,8.7,FALSE,"Fuzzy",8
"934",296,6.17,FALSE,"Fuzzy",8
"935",346,7.7,TRUE,"Fuzzy",8
"936",277,6.3,FALSE,"Fuzzy",8
"937",194,4.25,FALSE,"Fuzzy",8
"938",739,15.4,TRUE,"Fuzzy",8
"939",534,10.88,FALSE,"Fuzzy",8
"940",708,15.57,TRUE,"Fuzzy",8
"941",561,12.03,FALSE,"Fuzzy",8
"942",553,11.83,FALSE,"Fuzzy",8
"943",544,11.6,FALSE,"Fuzzy",8
"944",464,9.95,FALSE,"Fuzzy",8
"945",432,9.22,FALSE,"Fuzzy",8
"946",737,15.25,TRUE,"Fuzzy",8
"947",718,14.83,FALSE,"Fuzzy",8
"948",629,13.17,FALSE,"Fuzzy",8
"949",627,13.13,FALSE,"Fuzzy",8
"950",1202,25.57,TRUE,"Fuzzy",8
"951",1101,23.27,FALSE,"Fuzzy",8
"952",1015,21.53,FALSE,"Fuzzy",8
"953",881,18.7,FALSE,"Fuzzy",8
"954",791,16.63,FALSE,"Fuzzy",8
"955",926,20.32,TRUE,"Fuzzy",8
"956",613,13.37,FALSE,"Fuzzy",8
"957",493,10.88,FALSE,"Fuzzy",8
"958",852,17.93,TRUE,"Fuzzy",8
"959",435,9.17,FALSE,"Fuzzy",8
"960",206,4.3,FALSE,"Fuzzy",8
"961",1125,24.32,TRUE,"kNN",9
"962",833,18.03,FALSE,"kNN",9
"963",357,7.18,FALSE,"kNN",9
"964",1962,42.07,TRUE,"kNN",9
"965",1870,40.1,FALSE,"kNN",9
"966",1444,30.1,FALSE,"kNN",9
"967",1169,24.15,FALSE,"kNN",9
"968",796,16.48,FALSE,"kNN",9
"969",459,9.22,FALSE,"kNN",9
"970",1265,25.7,TRUE,"kNN",9
"971",1065,21.17,FALSE,"kNN",9
"972",786,18.15,TRUE,"kNN",9
"973",754,17.38,FALSE,"kNN",9
"974",1756,39.2,TRUE,"kNN",9
"975",1751,39.07,FALSE,"kNN",9
"976",1399,31.6,FALSE,"kNN",9
"977",1314,30.27,FALSE,"kNN",9
"978",1313,30.25,FALSE,"kNN",9
"979",1313,30.23,FALSE,"kNN",9
"980",1200,28.03,FALSE,"kNN",9
"981",1107,26.03,FALSE,"kNN",9
"982",610,14.7,FALSE,"kNN",9
"983",770,18.47,TRUE,"kNN",9
"984",588,14.3,FALSE,"kNN",9
"985",1274,28.63,TRUE,"kNN",9
"986",1206,26.85,FALSE,"kNN",9
"987",852,19.53,FALSE,"kNN",9
"988",529,12.32,FALSE,"kNN",9
"989",425,9.83,FALSE,"kNN",9
"990",222,5.05,FALSE,"kNN",9
"991",893,19.42,TRUE,"kMeans",9
"992",699,14.85,FALSE,"kMeans",9
"993",459,9.22,FALSE,"kMeans",9
"994",2314,50.12,TRUE,"kMeans",9
"995",1146,26.73,FALSE,"kMeans",9
"996",859,20.63,FALSE,"kMeans",9
"997",569,13.57,FALSE,"kMeans",9
"998",2482,52.63,TRUE,"kMeans",9
"999",1132,24.8,FALSE,"kMeans",9
"1000",754,17.38,FALSE,"kMeans",9
"1001",1847,40.73,TRUE,"kMeans",9
"1002",1381,31.48,FALSE,"kMeans",9
"1003",1296,30.15,FALSE,"kMeans",9
"1004",1296,30.13,FALSE,"kMeans",9
"1005",1295,30.12,FALSE,"kMeans",9
"1006",1182,27.92,FALSE,"kMeans",9
"1007",1089,25.92,FALSE,"kMeans",9
"1008",3394,74.65,TRUE,"kMeans",9
"1009",2108,44.48,FALSE,"kMeans",9
"1010",1842,38.32,FALSE,"kMeans",9
"1011",1567,32.37,FALSE,"kMeans",9
"1012",1180,23.53,FALSE,"kMeans",9
"1013",512,9.82,FALSE,"kMeans",9
"1014",770,18.47,TRUE,"kMeans",9
"1015",588,14.3,FALSE,"kMeans",9
"1016",813,18.45,TRUE,"kMeans",9
"1017",745,16.67,FALSE,"kMeans",9
"1018",560,12.37,FALSE,"kMeans",9
"1019",255,6.08,FALSE,"kMeans",9
"1020",151,3.6,FALSE,"kMeans",9
"1021",893,19.42,TRUE,"Hier",9
"1022",699,14.85,FALSE,"Hier",9
"1023",459,9.22,FALSE,"Hier",9
"1024",1707,35.97,TRUE,"Hier",9
"1025",1599,33.43,FALSE,"Hier",9
"1026",1333,27.27,FALSE,"Hier",9
"1027",1058,21.32,FALSE,"Hier",9
"1028",512,9.82,FALSE,"Hier",9
"1029",3565,76.95,TRUE,"Hier",9
"1030",1431,32.98,FALSE,"Hier",9
"1031",1328,30.98,FALSE,"Hier",9
"1032",1233,28.78,FALSE,"Hier",9
"1033",1233,28.77,FALSE,"Hier",9
"1034",1232,28.75,FALSE,"Hier",9
"1035",1163,27.42,FALSE,"Hier",9
"1036",2659,57.82,TRUE,"Hier",9
"1037",1065,21.17,FALSE,"Hier",9
"1038",1420,32.53,TRUE,"Hier",9
"1039",1064,23.95,FALSE,"Hier",9
"1040",854,19.53,FALSE,"Hier",9
"1041",610,14.7,FALSE,"Hier",9
"1042",1340,31.28,TRUE,"Hier",9
"1043",919,21.6,FALSE,"Hier",9
"1044",588,14.3,FALSE,"Hier",9
"1045",1485,33.02,TRUE,"Hier",9
"1046",1417,31.23,FALSE,"Hier",9
"1047",1020,22.02,FALSE,"Hier",9
"1048",560,12.37,FALSE,"Hier",9
"1049",255,6.08,FALSE,"Hier",9
"1050",151,3.6,FALSE,"Hier",9
"1051",893,19.42,TRUE,"Fuzzy",9
"1052",699,14.85,FALSE,"Fuzzy",9
"1053",459,9.22,FALSE,"Fuzzy",9
"1054",1707,35.97,TRUE,"Fuzzy",9
"1055",1599,33.43,FALSE,"Fuzzy",9
"1056",1333,27.27,FALSE,"Fuzzy",9
"1057",1058,21.32,FALSE,"Fuzzy",9
"1058",512,9.82,FALSE,"Fuzzy",9
"1059",1265,25.7,TRUE,"Fuzzy",9
"1060",1065,21.17,FALSE,"Fuzzy",9
"1061",866,19.78,TRUE,"Fuzzy",9
"1062",834,19.02,FALSE,"Fuzzy",9
"1063",542,11.6,FALSE,"Fuzzy",9
"1064",1727,38.83,TRUE,"Fuzzy",9
"1065",1381,31.48,FALSE,"Fuzzy",9
"1066",1296,30.15,FALSE,"Fuzzy",9
"1067",1296,30.13,FALSE,"Fuzzy",9
"1068",1295,30.12,FALSE,"Fuzzy",9
"1069",1182,27.92,FALSE,"Fuzzy",9
"1070",1089,25.92,FALSE,"Fuzzy",9
"1071",1537,35.97,TRUE,"Fuzzy",9
"1072",1355,31.8,FALSE,"Fuzzy",9
"1073",1034,24.48,FALSE,"Fuzzy",9
"1074",763,18.37,FALSE,"Fuzzy",9
"1075",567,13.53,FALSE,"Fuzzy",9
"1076",813,18.45,TRUE,"Fuzzy",9
"1077",745,16.67,FALSE,"Fuzzy",9
"1078",560,12.37,FALSE,"Fuzzy",9
"1079",255,6.08,FALSE,"Fuzzy",9
"1080",151,3.6,FALSE,"Fuzzy",9
"1081",3198,66.62,TRUE,"kNN",10
"1082",2942,61.32,FALSE,"kNN",10
"1083",2088,41.37,FALSE,"kNN",10
"1084",1798,35.85,FALSE,"kNN",10
"1085",1789,35.65,FALSE,"kNN",10
"1086",1653,32.75,FALSE,"kNN",10
"1087",1433,27.95,FALSE,"kNN",10
"1088",1370,27.22,FALSE,"kNN",10
"1089",1114,23.07,FALSE,"kNN",10
"1090",1106,22.9,FALSE,"kNN",10
"1091",791,17.33,FALSE,"kNN",10
"1092",436,9.98,FALSE,"kNN",10
"1093",1894,37.53,TRUE,"kNN",10
"1094",1861,36.87,FALSE,"kNN",10
"1095",1838,36.38,FALSE,"kNN",10
"1096",2093,41.92,TRUE,"kNN",10
"1097",2069,41.57,FALSE,"kNN",10
"1098",2030,40.98,FALSE,"kNN",10
"1099",1919,39.65,FALSE,"kNN",10
"1100",1778,37.37,FALSE,"kNN",10
"1101",1251,27.78,FALSE,"kNN",10
"1102",1815,35.68,TRUE,"kNN",10
"1103",1505,28.75,FALSE,"kNN",10
"1104",977,17.28,FALSE,"kNN",10
"1105",742,13.63,FALSE,"kNN",10
"1106",1527,29.47,TRUE,"kNN",10
"1107",2910,58.9,TRUE,"kNN",10
"1108",2446,49.48,FALSE,"kNN",10
"1109",2221,44.98,FALSE,"kNN",10
"1110",702,15.68,FALSE,"kNN",10
"1111",1518,29.72,TRUE,"kMeans",10
"1112",1433,27.95,FALSE,"kMeans",10
"1113",1370,27.22,FALSE,"kMeans",10
"1114",1114,23.07,FALSE,"kMeans",10
"1115",1106,22.9,FALSE,"kMeans",10
"1116",791,17.33,FALSE,"kMeans",10
"1117",436,9.98,FALSE,"kMeans",10
"1118",2134,42.62,TRUE,"kMeans",10
"1119",1505,28.75,FALSE,"kMeans",10
"1120",977,17.28,FALSE,"kMeans",10
"1121",742,13.63,FALSE,"kMeans",10
"1122",3366,70.87,TRUE,"kMeans",10
"1123",1547,29.35,FALSE,"kMeans",10
"1124",1257,23.83,FALSE,"kMeans",10
"1125",1250,23.68,FALSE,"kMeans",10
"1126",1107,20.75,FALSE,"kMeans",10
"1127",1700,31.97,TRUE,"kMeans",10
"1128",1227,21.88,FALSE,"kMeans",10
"1129",957,17.38,FALSE,"kMeans",10
"1130",773,13.58,FALSE,"kMeans",10
"1131",2528,50.35,TRUE,"kMeans",10
"1132",2240,43.72,FALSE,"kMeans",10
"1133",2218,43.23,FALSE,"kMeans",10
"1134",2027,40.02,FALSE,"kMeans",10
"1135",1988,39.43,FALSE,"kMeans",10
"1136",1877,38.1,FALSE,"kMeans",10
"1137",1736,35.82,FALSE,"kMeans",10
"1138",2682,58.6,TRUE,"kMeans",10
"1139",1788,39.88,FALSE,"kMeans",10
"1140",1251,27.78,FALSE,"kMeans",10
"1141",2185,44.65,TRUE,"Hier",10
"1142",1900,38.08,FALSE,"Hier",10
"1143",1540,29.47,FALSE,"Hier",10
"1144",1250,23.95,FALSE,"Hier",10
"1145",1241,23.75,FALSE,"Hier",10
"1146",3008,61.85,TRUE,"Hier",10
"1147",1433,27.95,FALSE,"Hier",10
"1148",1370,27.22,FALSE,"Hier",10
"1149",1114,23.07,FALSE,"Hier",10
"1150",1106,22.9,FALSE,"Hier",10
"1151",791,17.33,FALSE,"Hier",10
"1152",436,9.98,FALSE,"Hier",10
"1153",2071,41.23,TRUE,"Hier",10
"1154",1505,28.75,FALSE,"Hier",10
"1155",977,17.28,FALSE,"Hier",10
"1156",742,13.63,FALSE,"Hier",10
"1157",1700,31.97,TRUE,"Hier",10
"1158",1227,21.88,FALSE,"Hier",10
"1159",957,17.38,FALSE,"Hier",10
"1160",773,13.58,FALSE,"Hier",10
"1161",2461,49.5,TRUE,"Hier",10
"1162",1251,27.78,FALSE,"Hier",10
"1163",702,15.68,FALSE,"Hier",10
"1164",3645,76.03,TRUE,"Hier",10
"1165",2218,43.23,FALSE,"Hier",10
"1166",2195,42.75,FALSE,"Hier",10
"1167",2027,40.02,FALSE,"Hier",10
"1168",1988,39.43,FALSE,"Hier",10
"1169",1877,38.1,FALSE,"Hier",10
"1170",1736,35.82,FALSE,"Hier",10
"1171",2185,44.65,TRUE,"Fuzzy",10
"1172",1900,38.08,FALSE,"Fuzzy",10
"1173",1540,29.47,FALSE,"Fuzzy",10
"1174",1250,23.95,FALSE,"Fuzzy",10
"1175",1241,23.75,FALSE,"Fuzzy",10
"1176",2251,43.9,TRUE,"Fuzzy",10
"1177",2218,43.23,FALSE,"Fuzzy",10
"1178",2195,42.75,FALSE,"Fuzzy",10
"1179",2027,40.02,FALSE,"Fuzzy",10
"1180",1988,39.43,FALSE,"Fuzzy",10
"1181",1877,38.1,FALSE,"Fuzzy",10
"1182",1736,35.82,FALSE,"Fuzzy",10
"1183",2092,41.9,TRUE,"Fuzzy",10
"1184",1251,27.78,FALSE,"Fuzzy",10
"1185",2635,50.63,TRUE,"Fuzzy",10
"1186",2325,43.7,FALSE,"Fuzzy",10
"1187",1797,32.23,FALSE,"Fuzzy",10
"1188",1562,28.58,FALSE,"Fuzzy",10
"1189",1227,21.88,FALSE,"Fuzzy",10
"1190",957,17.38,FALSE,"Fuzzy",10
"1191",773,13.58,FALSE,"Fuzzy",10
"1192",2461,49.5,TRUE,"Fuzzy",10
"1193",702,15.68,FALSE,"Fuzzy",10
"1194",2031,40.85,TRUE,"Fuzzy",10
"1195",1433,27.95,FALSE,"Fuzzy",10
"1196",1370,27.22,FALSE,"Fuzzy",10
"1197",1114,23.07,FALSE,"Fuzzy",10
"1198",1106,22.9,FALSE,"Fuzzy",10
"1199",791,17.33,FALSE,"Fuzzy",10
"1200",436,9.98,FALSE,"Fuzzy",10
"1201",478,10.32,TRUE,"kNN",11
"1202",1088,23.52,TRUE,"kNN",11
"1203",1041,22.55,FALSE,"kNN",11
"1204",900,19.27,FALSE,"kNN",11
"1205",836,17.73,FALSE,"kNN",11
"1206",600,13.02,FALSE,"kNN",11
"1207",712,15.5,TRUE,"kNN",11
"1208",624,13.63,FALSE,"kNN",11
"1209",550,11.98,FALSE,"kNN",11
"1210",530,12.08,TRUE,"kNN",11
"1211",247,5.55,FALSE,"kNN",11
"1212",2084,46.38,TRUE,"kNN",11
"1213",1984,44.27,FALSE,"kNN",11
"1214",1902,42.27,FALSE,"kNN",11
"1215",1751,38.93,FALSE,"kNN",11
"1216",1591,35.48,FALSE,"kNN",11
"1217",1291,28.75,FALSE,"kNN",11
"1218",1149,25.2,FALSE,"kNN",11
"1219",981,21.82,FALSE,"kNN",11
"1220",894,19.85,FALSE,"kNN",11
"1221",894,19.85,FALSE,"kNN",11
"1222",1179,26.08,TRUE,"kNN",11
"1223",937,20.77,FALSE,"kNN",11
"1224",652,14.6,FALSE,"kNN",11
"1225",625,14,FALSE,"kNN",11
"1226",392,8.38,TRUE,"kNN",11
"1227",404,8.53,TRUE,"kNN",11
"1228",263,5.38,FALSE,"kNN",11
"1229",497,10.9,TRUE,"kNN",11
"1230",280,6.32,FALSE,"kNN",11
"1231",1247,27.67,TRUE,"kMeans",11
"1232",749,16.5,FALSE,"kMeans",11
"1233",247,5.55,FALSE,"kMeans",11
"1234",2213,48.23,TRUE,"kMeans",11
"1235",1108,24.58,FALSE,"kMeans",11
"1236",1108,24.58,FALSE,"kMeans",11
"1237",957,21.25,FALSE,"kMeans",11
